Source,Target,Type,Id,Label,Weight
16,8.75,Directed,11649,,3
16,8.375,Directed,11650,,1
32,8.375,Directed,11656,,1
32,45.83534483,Directed,11657,,2
21,45,Directed,11658,,9
21,21.25,Directed,11660,,4
21,21.625,Directed,11662,,1
21,35.06190476,Directed,11663,,40
16,7.125,Directed,11668,,3
18,11,Directed,11676,,10
18,8.25,Directed,11679,,4
18,7.875,Directed,11680,,2
18,10.96703125,Directed,11681,,5
11,9.25,Directed,11684,,1
11,10,Directed,11685,,17
11,9.625,Directed,11686,,1
11,10.96703125,Directed,11687,,1
14,48,Directed,11688,,1
14,6.25,Directed,11690,,12
14,6.625,Directed,11692,,3
3,18.28802083,Directed,11699,,6
4,57,Directed,11700,,4
4,5.75,Directed,11703,,7
4,5.375,Directed,11704,,2
57,14.75,Directed,11709,,5
57,14.375,Directed,11710,,1
57,18.59982014,Directed,11711,,1
16,6.625,Directed,11716,,4
4,50,Directed,11718,,1
4,6.75,Directed,11721,,39
4,6.375,Directed,11722,,14
28,4,Directed,11724,,10
28,17.66666667,Directed,11726,,2
28,18.41666667,Directed,11727,,1
28,18.04166667,Directed,11728,,1
28,7.439928058,Directed,11729,,1
9,11.375,Directed,11734,,1
9,14.07904412,Directed,11735,,1
26,11.75,Directed,11739,,25
26,11.375,Directed,11740,,2
26,35.19761029,Directed,11741,,2
19,7.75,Directed,11751,,14
19,7.375,Directed,11752,,2
19,11.26323529,Directed,11753,,4
34,14.75,Directed,11763,,3
34,14.375,Directed,11764,,1
45,14.625,Directed,11770,,4
45,15.37609649,Directed,11771,,8
44,7.25,Directed,11780,,24
44,8,Directed,11781,,50
44,7.625,Directed,11782,,5
24,49,Directed,11796,,21
24,17.25,Directed,11799,,36
24,16.875,Directed,11800,,3
24,20.58125,Directed,11801,,15
3,35,Directed,11814,,6
3,7.25,Directed,11816,,13
3,8,Directed,11817,,37
3,7.625,Directed,11818,,3
35,12,Directed,11822,,37
35,12.75,Directed,11823,,8
35,12.375,Directed,11824,,2
35,17.72105263,Directed,11825,,2
3,13.625,Directed,11830,,2
35,17.75,Directed,11835,,15
35,17.375,Directed,11836,,1
3,6.75,Directed,11840,,16
3,7.125,Directed,11842,,4
3,14.75,Directed,11847,,2
3,14.375,Directed,11848,,1
4,25,Directed,11856,,12
4,22.75,Directed,11859,,2
4,22.375,Directed,11860,,1
26,20.25,Directed,11865,,16
26,19.875,Directed,11866,,1
4,7.25,Directed,11870,,29
4,7.625,Directed,11872,,8
13,19.25,Directed,11877,,1
13,18.875,Directed,11878,,1
13,27.89973022,Directed,11879,,1
4,55,Directed,11880,,7
4,43.39958034,Directed,11885,,3
12,6.25,Directed,11888,,4
12,6.625,Directed,11890,,6
12,35.40362903,Directed,11891,,2
26,35.40362903,Directed,11897,,2
12,13.25,Directed,11900,,5
12,14,Directed,11901,,22
12,13.625,Directed,11902,,4
2,6.625,Directed,11914,,5
28,18.25,Directed,11918,,8
28,18.625,Directed,11920,,1
28,33.03571429,Directed,11921,,1
44,6.25,Directed,11924,,11
44,6.625,Directed,11926,,7
9,18.45131579,Directed,11933,,3
26,18.45131579,Directed,11939,,6
50,16.5,Directed,11948,,11
50,16.875,Directed,11950,,1
50,23.62807018,Directed,11951,,1
57,18.75,Directed,11955,,5
57,18.375,Directed,11956,,2
57,23.62807018,Directed,11957,,2
3,45,Directed,11958,,5
3,7.75,Directed,11961,,12
3,7.375,Directed,11962,,1
45,12,Directed,11966,,39
45,12.75,Directed,11967,,5
45,12.375,Directed,11968,,5
45,17.72105263,Directed,11969,,5
3,13.875,Directed,11974,,5
26,20.75,Directed,11991,,8
26,20.375,Directed,11992,,1
26,35.44210526,Directed,11993,,1
34,18.5,Directed,12003,,31
34,18.125,Directed,12004,,5
34,17.53095238,Directed,12005,,3
12,45,Directed,12006,,4
12,7.25,Directed,12008,,6
12,7.625,Directed,12010,,3
45,11.80120968,Directed,12017,,3
45,18.5,Directed,12026,,24
45,19.25,Directed,12027,,6
45,18.875,Directed,12028,,1
33,26,Directed,12030,,30
33,7.5,Directed,12038,,46
33,8.25,Directed,12039,,27
33,7.875,Directed,12040,,6
46,12.75,Directed,12044,,3
46,13.5,Directed,12045,,53
46,13.125,Directed,12046,,1
46,28.15808824,Directed,12047,,4
19,46,Directed,12048,,4
19,14.25,Directed,12050,,3
19,14.625,Directed,12052,,1
23,28.15808824,Directed,12059,,7
24,57,Directed,12060,,2
24,14.125,Directed,12064,,11
57,24,Directed,12066,,2
57,17.08632075,Directed,12071,,1
56,14.25,Directed,12075,,10
56,13.875,Directed,12076,,7
51,14.375,Directed,12082,,1
43,56,Directed,12090,,5
43,17.25,Directed,12092,,11
43,17.625,Directed,12094,,2
43,3.810119048,Directed,12095,,5
45,5.08015873,Directed,12101,,3
56,32,Directed,12102,,5
56,18.75,Directed,12104,,2
56,19.5,Directed,12105,,1
56,19.125,Directed,12106,,1
32,21.25,Directed,12110,,1
32,21.625,Directed,12112,,1
56,7.75,Directed,12117,,10
56,7.375,Directed,12118,,1
45,20,Directed,12123,,14
45,19.625,Directed,12124,,1
35,56,Directed,12126,,8
35,17.125,Directed,12130,,8
35,3.810119048,Directed,12131,,8
19,34,Directed,12132,,8
19,6.25,Directed,12134,,13
19,6.625,Directed,12136,,6
19,44,Directed,12138,,5
19,13.25,Directed,12146,,3
19,14,Directed,12147,,28
19,13.625,Directed,12148,,2
26,7.75,Directed,12153,,3
26,7.375,Directed,12154,,1
26,19.11111111,Directed,12155,,1
2,13.75,Directed,12159,,11
2,13.375,Directed,12160,,2
2,14.33333333,Directed,12161,,5
35,16.375,Directed,12166,,2
35,14.33333333,Directed,12167,,18
2,19.75,Directed,12171,,3
2,19.375,Directed,12172,,2
9,20.50146199,Directed,12179,,6
44,8.5,Directed,12182,,16
44,9.25,Directed,12183,,9
44,8.875,Directed,12184,,1
44,16.5,Directed,12188,,8
44,17.25,Directed,12189,,8
44,16.875,Directed,12190,,2
2,25,Directed,12204,,5
2,7.25,Directed,12206,,22
2,7.625,Directed,12208,,7
2,13.21428571,Directed,12215,,4
35,50,Directed,12216,,1
35,9.75,Directed,12219,,5
35,9.375,Directed,12220,,1
50,35,Directed,12222,,1
50,17.2,Directed,12227,,1
2,18.25,Directed,12230,,18
21,18.25,Directed,12236,,16
21,19,Directed,12237,,16
21,18.625,Directed,12238,,2
48,17.75,Directed,12243,,6
48,17.375,Directed,12244,,1
48,13.21428571,Directed,12245,,3
11,26,Directed,12246,,14
11,4,Directed,12247,,150
11,6,Directed,12248,,49
11,6.75,Directed,12249,,42
11,6.375,Directed,12250,,1
11,8.165517241,Directed,12251,,208
26,8.165517241,Directed,12257,,14
11,13.25,Directed,12260,,16
11,14,Directed,12261,,50
11,13.625,Directed,12262,,3
17,30,Directed,12270,,1
17,4,Directed,12271,,63
17,6.25,Directed,12272,,1
17,6.625,Directed,12274,,2
30,4.715243902,Directed,12281,,1
17,7.25,Directed,12284,,6
17,8,Directed,12285,,13
17,7.625,Directed,12286,,2
50,17.375,Directed,12292,,1
2,9.75,Directed,12297,,5
2,9.375,Directed,12298,,1
2,26,Directed,12300,,10
2,14.16666667,Directed,12303,,7
2,13.79166667,Directed,12304,,2
9,19.875,Directed,12310,,4
9,41.29464286,Directed,12311,,3
51,18.59982014,Directed,12317,,8
47,8.375,Directed,12322,,1
47,7.05,Directed,12323,,23
9,7.05,Directed,12329,,3
47,49,Directed,12336,,12
47,8.25,Directed,12339,,6
47,7.875,Directed,12340,,3
26,13.75,Directed,12345,,12
26,15.37609649,Directed,12347,,19
23,32,Directed,12354,,27
2,6.75,Directed,12363,,16
2,6.375,Directed,12364,,2
18,33.03571429,Directed,12371,,3
26,18.25,Directed,12374,,92
26,18.625,Directed,12376,,6
26,3.810119048,Directed,12377,,8
47,8.5,Directed,12381,,12
47,8.125,Directed,12382,,1
47,13.25,Directed,12386,,7
47,13.625,Directed,12388,,2
30,33,Directed,12390,,5
30,6.25,Directed,12392,,5
30,7,Directed,12393,,42
30,6.625,Directed,12394,,7
30,24,Directed,12396,,8
24,30,Directed,12402,,8
24,4.1625,Directed,12407,,8
30,12,Directed,12408,,3
30,6.75,Directed,12411,,20
30,6.375,Directed,12412,,1
30,35,Directed,12414,,3
30,4.757142857,Directed,12419,,11
24,55,Directed,12432,,3
24,6.375,Directed,12436,,1
55,24,Directed,12438,,3
55,17.08632075,Directed,12443,,1
24,14.625,Directed,12448,,3
24,17.72105263,Directed,12449,,5
2,21,Directed,12462,,17
2,6.875,Directed,12466,,4
2,55.05952381,Directed,12467,,9
21,55.05952381,Directed,12473,,2
2,13.33333333,Directed,12476,,7
2,14.08333333,Directed,12477,,4
2,13.70833333,Directed,12478,,2
23,20.25,Directed,12482,,11
23,20.625,Directed,12484,,1
23,55.05952381,Directed,12485,,4
4,7.75,Directed,12489,,29
4,7.375,Directed,12490,,3
25,12,Directed,12494,,35
25,12.75,Directed,12495,,8
25,12.375,Directed,12496,,3
24,35,Directed,12498,,17
24,7.75,Directed,12501,,26
24,7.375,Directed,12502,,1
24,25.62948113,Directed,12503,,13
23,8.75,Directed,12507,,3
23,8.375,Directed,12508,,3
13,43,Directed,12510,,4
13,5,Directed,12511,,9
13,33.08446602,Directed,12515,,1
45,26,Directed,12516,,32
45,7.75,Directed,12519,,15
45,7.375,Directed,12520,,3
26,13.18450704,Directed,12527,,21
7,35,Directed,12546,,12
7,30.57777778,Directed,12551,,1
33,5,Directed,12565,,41
33,12.875,Directed,12568,,2
44,6.75,Directed,12573,,32
44,6.375,Directed,12574,,5
55,15.37609649,Directed,12581,,6
14,17.75,Directed,12591,,8
14,17.375,Directed,12592,,1
14,15.37609649,Directed,12593,,2
50,14.75,Directed,12597,,1
50,14.375,Directed,12598,,1
50,30.75219298,Directed,12599,,1
34,23,Directed,12600,,20
34,22.75,Directed,12603,,1
34,22.375,Directed,12604,,1
34,5.299152542,Directed,12605,,5
4,37.19964029,Directed,12611,,23
43,48,Directed,12612,,9
43,7.75,Directed,12615,,27
43,7.375,Directed,12616,,2
9,17.625,Directed,12622,,8
9,13.21428571,Directed,12623,,19
33,45,Directed,12624,,19
33,22.25,Directed,12626,,3
33,23,Directed,12627,,29
33,22.625,Directed,12628,,1
33,13.18450704,Directed,12629,,12
4,12.75,Directed,12632,,23
4,13.125,Directed,12634,,3
4,13.18450704,Directed,12635,,7
4,18.75,Directed,12651,,7
4,18.375,Directed,12652,,1
4,19.77676056,Directed,12653,,3
2,5,Directed,12655,,15
2,21.03714286,Directed,12659,,2
31,14.75,Directed,12663,,3
31,14.375,Directed,12664,,1
31,8.375,Directed,12670,,1
4,31,Directed,12672,,13
4,17.75,Directed,12675,,11
4,17.375,Directed,12676,,1
4,44.10568182,Directed,12677,,3
45,32,Directed,12684,,14
45,14.76372549,Directed,12689,,3
47,32,Directed,12690,,4
47,19,Directed,12692,,5
47,19.75,Directed,12693,,1
47,19.375,Directed,12694,,1
47,14.76372549,Directed,12695,,3
55,18.125,Directed,12700,,2
55,44.10568182,Directed,12701,,1
31,53,Directed,12702,,2
31,6.25,Directed,12704,,6
31,6.625,Directed,12706,,7
31,66.15852273,Directed,12707,,5
46,6.75,Directed,12710,,68
46,7.125,Directed,12712,,1
17,46,Directed,12714,,3
17,16.25,Directed,12717,,9
17,15.875,Directed,12718,,1
17,8.028525641,Directed,12719,,2
47,6.875,Directed,12724,,7
47,5.2875,Directed,12725,,18
55,5.2875,Directed,12731,,1
55,9.375,Directed,12736,,1
55,14.76372549,Directed,12737,,4
57,17.375,Directed,12742,,1
57,14.76372549,Directed,12743,,2
46,8.25,Directed,12747,,8
46,7.875,Directed,12748,,6
46,10.70470085,Directed,12749,,8
31,9.375,Directed,12760,,1
4,12.375,Directed,12766,,6
4,26.46340909,Directed,12767,,2
4,21.75,Directed,12771,,3
4,21.375,Directed,12772,,1
4,8.821136364,Directed,12773,,2
17,13.375,Directed,12778,,1
55,20.25,Directed,12782,,11
55,20.625,Directed,12784,,2
55,0.9430487805,Directed,12785,,1
17,55,Directed,12786,,4
17,6.75,Directed,12788,,4
17,7.5,Directed,12789,,11
17,7.125,Directed,12790,,2
46,6.375,Directed,12796,,1
9,25.62948113,Directed,12803,,4
17,51,Directed,12804,,1
51,4.715243902,Directed,12815,,1
23,7.166666667,Directed,12818,,18
23,7.916666667,Directed,12819,,7
23,7.541666667,Directed,12820,,1
46,33,Directed,12822,,6
46,6.25,Directed,12824,,15
46,6.625,Directed,12826,,2
33,15,Directed,12830,,24
33,15.75,Directed,12831,,2
33,15.375,Directed,12832,,1
33,8.028525641,Directed,12833,,7
43,6.25,Directed,12836,,4
43,6.625,Directed,12838,,1
43,85.89285714,Directed,12839,,4
48,12.375,Directed,12844,,2
48,25,Directed,12846,,4
48,11.60307018,Directed,12851,,3
32,49,Directed,12852,,6
32,9.25,Directed,12855,,2
32,8.875,Directed,12856,,1
32,18.45465686,Directed,12857,,10
32,24,Directed,12858,,13
32,6.75,Directed,12860,,23
32,7.125,Directed,12862,,8
32,10,Directed,12864,,23
9,32,Directed,12870,,17
9,14.76372549,Directed,12875,,8
41,32,Directed,12876,,4
41,18.375,Directed,12880,,1
41,14.76372549,Directed,12881,,1
48,14.76372549,Directed,12887,,2
10,31,Directed,12888,,7
10,12.75,Directed,12891,,40
10,12.375,Directed,12892,,17
10,58.80757576,Directed,12893,,2
9,11.875,Directed,12898,,10
38,12.25,Directed,12903,,10
38,11.875,Directed,12904,,1
5,11.5,Directed,12914,,6
5,12.25,Directed,12915,,25
5,11.875,Directed,12916,,1
4,28,Directed,12918,,2
4,11.5,Directed,12920,,18
4,12.25,Directed,12921,,35
4,11.875,Directed,12922,,3
26,12.25,Directed,12927,,120
26,11.875,Directed,12928,,4
6,5.75,Directed,12932,,5
6,6.125,Directed,12934,,2
52,5.75,Directed,12938,,8
52,6.125,Directed,12940,,5
43,5.75,Directed,12944,,2
43,6.125,Directed,12946,,2
57,5.75,Directed,12950,,1
57,6.125,Directed,12952,,1
57,16.465,Directed,12953,,2
29,29,Directed,12960,,58
29,13.73333333,Directed,12963,,1
29,13.36666667,Directed,12964,,1
29,6.866666667,Directed,12970,,1
29,6.183333333,Directed,12975,,1
29,5.841666667,Directed,12976,,1
16,21,Directed,12978,,5
16,12.75,Directed,12980,,18
16,13.43333333,Directed,12981,,1
16,13.09166667,Directed,12982,,1
9,11.83333333,Directed,12986,,21
9,12.51666667,Directed,12987,,1
9,12.175,Directed,12988,,1
9,7.088421053,Directed,12989,,3
9,11.66666667,Directed,12992,,24
37,27,Directed,12996,,2
37,6.166666667,Directed,12999,,3
37,5.833333333,Directed,13000,,3
4,5.833333333,Directed,13006,,3
49,6.166666667,Directed,13011,,4
49,5.833333333,Directed,13012,,4
32,17.83333333,Directed,13018,,3
32,26.15983146,Directed,13019,,1
53,19.66666667,Directed,13023,,4
53,19.33333333,Directed,13024,,3
50,16.66666667,Directed,13029,,4
50,16.33333333,Directed,13030,,5
50,67.94010417,Directed,13031,,11
9,16.66666667,Directed,13035,,12
9,16.33333333,Directed,13036,,26
9,1.734375,Directed,13037,,1
5,16.66666667,Directed,13041,,1
5,16.33333333,Directed,13042,,5
5,18.36397059,Directed,13043,,6
36,1,Directed,13045,,3
36,16,Directed,13046,,4
36,16.66666667,Directed,13047,,2
36,16.33333333,Directed,13048,,3
36,7.345588235,Directed,13049,,2
32,19.33333333,Directed,13058,,2
32,19.66666667,Directed,13060,,2
9,19.66666667,Directed,13065,,15
18,19.66666667,Directed,13072,,1
7,18.16666667,Directed,13077,,12
7,17.83333333,Directed,13078,,5
50,20.83333333,Directed,13082,,1
50,21.16666667,Directed,13084,,2
26,22.66666667,Directed,13089,,1
26,22.33333333,Directed,13090,,3
26,23.85671642,Directed,13091,,6
53,16.66666667,Directed,13095,,4
53,16.33333333,Directed,13096,,4
53,22.99828767,Directed,13097,,1
1,16.33333333,Directed,13112,,3
1,16.66666667,Directed,13114,,3
26,16.66666667,Directed,13125,,5
26,16.33333333,Directed,13126,,13
6,19.66666667,Directed,13143,,1
6,19.33333333,Directed,13144,,1
26,21.16666667,Directed,13155,,5
26,20.83333333,Directed,13156,,2
26,28.22680412,Directed,13157,,5
40,18.16666667,Directed,13161,,2
40,17.83333333,Directed,13162,,4
23,16.66666667,Directed,13167,,1
23,16.33333333,Directed,13168,,6
23,45.83534483,Directed,13169,,4
9,27.41757813,Directed,13175,,17
3,19.66666667,Directed,13179,,2
35,39,Directed,13188,,3
35,18.16666667,Directed,13191,,5
35,17.83333333,Directed,13192,,7
35,44.13882353,Directed,13193,,1
7,39,Directed,13194,,3
7,19.66666667,Directed,13197,,2
7,19.33333333,Directed,13198,,3
7,22.06941176,Directed,13199,,3
52,39,Directed,13206,,1
52,16.66666667,Directed,13209,,1
52,16.33333333,Directed,13210,,1
52,22.06941176,Directed,13211,,1
51,22.66666667,Directed,13215,,3
51,22.33333333,Directed,13216,,3
3,39,Directed,13218,,2
3,22.06941176,Directed,13223,,2
26,47,Directed,13224,,14
26,18.16666667,Directed,13228,,34
26,7.05,Directed,13229,,2
9,14.06,Directed,13247,,3
4,39,Directed,13248,,3
4,22.66666667,Directed,13251,,4
4,22.33333333,Directed,13252,,5
4,22.06941176,Directed,13253,,3
51,16.66666667,Directed,13257,,14
51,16.33333333,Directed,13258,,17
51,11,Directed,13260,,15
51,8.165517241,Directed,13265,,13
13,41,Directed,13278,,2
13,16.66666667,Directed,13281,,1
13,16.33333333,Directed,13282,,2
13,21.17010309,Directed,13283,,1
13,19.66666667,Directed,13287,,1
13,19.33333333,Directed,13288,,1
13,45.83534483,Directed,13289,,1
10,19.66666667,Directed,13293,,1
10,19.33333333,Directed,13294,,10
10,28.22680412,Directed,13295,,1
42,33,Directed,13296,,5
42,16.33333333,Directed,13298,,2
42,17,Directed,13299,,8
42,16.66666667,Directed,13300,,1
32,99.25339806,Directed,13307,,1
4,16.66666667,Directed,13311,,4
4,16.33333333,Directed,13312,,1
10,16,Directed,13328,,48
10,16.66666667,Directed,13329,,4
10,16.33333333,Directed,13330,,7
43,36,Directed,13332,,2
43,19.66666667,Directed,13335,,2
43,19.33333333,Directed,13336,,3
43,42.90296053,Directed,13337,,2
9,14.10950704,Directed,13343,,28
21,34,Directed,13356,,11
21,16.66666667,Directed,13359,,1
21,16.33333333,Directed,13360,,2
21,69.56770833,Directed,13361,,2
1,16,Directed,13364,,10
1,18.28802083,Directed,13367,,1
1,73.15208333,Directed,13373,,1
57,16.33333333,Directed,13394,,1
57,16.66666667,Directed,13396,,1
57,45.69596354,Directed,13397,,1
53,20.61428571,Directed,13403,,2
32,53,Directed,13416,,11
32,16.66666667,Directed,13419,,2
32,16.33333333,Directed,13420,,3
32,67.94010417,Directed,13421,,8
49,53,Directed,13422,,15
49,16.66666667,Directed,13425,,4
49,16.33333333,Directed,13426,,6
49,27.17604167,Directed,13427,,1
51,27.17604167,Directed,13445,,3
4,101.9101563,Directed,13451,,1
10,22.66666667,Directed,13455,,1
10,22.33333333,Directed,13456,,2
9,22.66666667,Directed,13473,,3
9,22.33333333,Directed,13474,,2
48,16.33333333,Directed,13480,,3
48,18.80116279,Directed,13481,,3
24,16.66666667,Directed,13485,,4
24,16.33333333,Directed,13486,,5
48,18.36397059,Directed,13493,,1
34,16.66666667,Directed,13497,,1
34,16.33333333,Directed,13498,,1
34,26.58157895,Directed,13499,,1
45,19.66666667,Directed,13503,,1
45,19.33333333,Directed,13504,,1
45,7.439928058,Directed,13505,,1
5,19.66666667,Directed,13509,,2
5,19.33333333,Directed,13510,,6
4,25.044375,Directed,13517,,1
51,18.16666667,Directed,13521,,8
48,34,Directed,13530,,5
48,16.69625,Directed,13535,,1
9,6.607142857,Directed,13541,,2
51,28.15808824,Directed,13547,,4
49,5.299152542,Directed,13571,,9
41,4,Directed,13573,,14
41,16,Directed,13574,,5
41,16.66666667,Directed,13575,,1
41,16.33333333,Directed,13576,,1
41,33.03571429,Directed,13577,,1
2,30,Directed,13578,,2
2,19.66666667,Directed,13581,,4
2,19.33333333,Directed,13582,,3
2,4.1625,Directed,13583,,2
49,11.60307018,Directed,13607,,3
7,11.16666667,Directed,13622,,7
7,11.83333333,Directed,13623,,5
7,11.5,Directed,13624,,12
21,10.66666667,Directed,13628,,1
9,1.743988764,Directed,13637,,1
10,29,Directed,13638,,9
10,18.66666667,Directed,13641,,13
10,18.33333333,Directed,13642,,35
10,8.71994382,Directed,13643,,3
9,26.15983146,Directed,13661,,3
55,1,Directed,13669,,9
55,19.16666667,Directed,13671,,2
55,47.31179577,Directed,13673,,1
31,18.66666667,Directed,13677,,3
53,7.333333333,Directed,13688,,22
53,7.666666667,Directed,13690,,20
18,53,Directed,13692,,9
18,17.66666667,Directed,13695,,6
18,17.33333333,Directed,13696,,5
18,67.94010417,Directed,13697,,6
8,18.66666667,Directed,13713,,1
8,18.33333333,Directed,13714,,2
51,46,Directed,13716,,9
51,15.66666667,Directed,13719,,4
51,15.33333333,Directed,13720,,6
51,10.70470085,Directed,13721,,2
46,7.333333333,Directed,13724,,31
46,7.666666667,Directed,13726,,19
30,17.66666667,Directed,13731,,4
30,17.33333333,Directed,13732,,5
14,17.33333333,Directed,13742,,2
14,17.66666667,Directed,13744,,3
9,3.672794118,Directed,13751,,2
14,23,Directed,13752,,3
14,7.333333333,Directed,13754,,13
14,7.666666667,Directed,13756,,10
23,14,Directed,13758,,87
23,17.66666667,Directed,13761,,5
23,17.33333333,Directed,13762,,8
23,18.36397059,Directed,13763,,3
46,14,Directed,13764,,49
46,17.66666667,Directed,13767,,1
46,17.33333333,Directed,13768,,6
46,18.36397059,Directed,13769,,2
31,18.36397059,Directed,13775,,6
30,7.345588235,Directed,13781,,1
14,51,Directed,13782,,4
51,17.66666667,Directed,13791,,29
51,17.33333333,Directed,13792,,30
51,18.36397059,Directed,13793,,4
51,18.66666667,Directed,13803,,11
51,18.33333333,Directed,13804,,17
52,7.666666667,Directed,13809,,7
52,7.333333333,Directed,13810,,3
26,12.66666667,Directed,13815,,20
26,12.33333333,Directed,13816,,50
23,12.66666667,Directed,13821,,6
38,57,Directed,13824,,1
38,7.666666667,Directed,13827,,1
